id,label,x,y,cluster,weight<Links>,weight<Total link strength>,weight<Documents>,weight<Citations>,weight<Norm. citations>,score<Avg. pub. year>,score<Avg. citations>,score<Avg. norm. citations>
9914160,,-104.9006,30.5728,21,0,0,0,0,0,0,0,0
9914165,,-99.505,27.5703,21,0,0,0,0,0,0,0,0
9914170,,-95.9114,18.8253,21,0,0,0,0,0,0,0,0
9914175,,-91.475,18.4394,21,0,0,0,0,0,0,0,0
9914180,,-86.7728,21.1514,21,0,0,0,0,0,0,0,0
9914185,,-88.2995,18.4829,21,0,0,0,0,0,0,0,0
9914190,,-91.4375,17.2411,21,0,0,0,0,0,0,0,0
9914195,,-92.7728,15.1744,21,0,0,0,0,0,0,0,0
9914200,,-94.7897,16.2578,21,0,0,0,0,0,0,0,0
9914205,,-101.95,17.9775,21,0,0,0,0,0,0,0,0
9914210,,-105.5444,20.785,21,0,0,0,0,0,0,0,0
9914215,,-108.3942,25.1411,21,0,0,0,0,0,0,0,0
9914220,,-109.1039,26.2836,21,0,0,0,0,0,0,0,0
9914225,,-113.0867,31.2272,21,0,0,0,0,0,0,0,0
9914230,,-111.8422,26.9031,21,0,0,0,0,0,0,0,0
9914235,,-109.4108,23.4683,21,0,0,0,0,0,0,0,0
9914240,,-112.1061,25.5183,21,0,0,0,0,0,0,0,0
9914245,,-114.9889,27.7211,21,0,0,0,0,0,0,0,0
9914250,,-117.1224,32.5353,21,0,0,0,0,0,0,0,0
9914255,,-109.9814,27.0764,21,0,0,0,0,0,0,0,0
9914260,,-97.6742,21.7903,21,0,0,0,0,0,0,0,0
9914265,,104.1202,2.3189,21,0,0,0,0,0,0,0,0
9914270,,111.3769,2.4953,21,0,0,0,0,0,0,0,0
9914275,,104.2216,2.7297,21,0,0,0,0,0,0,0,0
9914280,,117.7266,4.1697,21,0,0,0,0,0,0,0,0
9914285,,118.5097,4.5544,21,0,0,0,0,0,0,0,0
9914290,,118.3439,4.6706,21,0,0,0,0,0,0,0,0
9914295,,115.2419,5.3847,21,0,0,0,0,0,0,0,0
9914300,,100.2889,5.2561,21,0,0,0,0,0,0,0,0
9914305,,118.1719,5.8122,21,0,0,0,0,0,0,0,0
9914310,,116.0169,6.0358,21,0,0,0,0,0,0,0,0
9914315,,115.6078,6.2211,21,0,0,0,0,0,0,0,0
9914320,,99.8733,6.4161,21,0,0,0,0,0,0,0,0
9914325,,101.8339,5.7433,21,0,0,0,0,0,0,0,0
9914330,,103.9594,1.6469,21,0,0,0,0,0,0,0,0
9914335,,100.1271,6.4249,21,0,0,0,0,0,0,0,0
9914340,,117.3372,6.6514,21,0,0,0,0,0,0,0,0
9914345,,117.7389,6.39,21,0,0,0,0,0,0,0,0
9914350,,119.2758,5.345,21,0,0,0,0,0,0,0,0
9914355,,115.6853,4.1719,21,0,0,0,0,0,0,0,0
9914360,,114.5628,1.4336,21,0,0,0,0,0,0,0,0
9914365,,109.67,1.6131,21,0,0,0,0,0,0,0,0
9914370,,111,1.5756,21,0,0,0,0,0,0,0,0
9914375,,111.4503,2.3686,21,0,0,0,0,0,0,0,0
9914380,,115.0184,4.8958,21,0,0,0,0,0,0,0,0
9914385,,115.5461,5.0531,21,0,0,0,0,0,0,0,0
9914390,,117.2833,7.3147,21,0,0,0,0,0,0,0,0
9914395,,117.0033,7.3533,21,0,0,0,0,0,0,0,0
9914400,,32.9806,-25.9728,21,0,0,0,0,0,0,0,0
9914405,,35.4883,-21.685,21,0,0,0,0,0,0,0,0
9914410,,40.5008,-11.0319,21,0,0,0,0,0,0,0,0
9914415,,39.0944,-16.9864,21,0,0,0,0,0,0,0,0
9914420,,34.6192,-19.6178,21,0,0,0,0,0,0,0,0
9914425,,32.8139,-25.6078,21,0,0,0,0,0,0,0,0
9914430,,32.1334,-26.8396,21,0,0,0,0,0,0,0,0
9914435,,32.5022,-20.5986,21,0,0,0,0,0,0,0,0
9914440,,32.9811,-16.7091,21,0,0,0,0,0,0,0,0
9914445,,33.2222,-14.0126,21,0,0,0,0,0,0,0,0
9914450,,35.2901,-17.1343,21,0,0,0,0,0,0,0,0
9914455,,34.3753,-12.1558,21,0,0,0,0,0,0,0,0
9914460,,37.462,-11.7273,21,0,0,0,0,0,0,0,0
9914465,,34.6028,-12.0119,21,0,0,0,0,0,0,0,0
9914470,,34.7322,-12.0956,21,0,0,0,0,0,0,0,0
9914475,,34.7547,-12.0442,21,0,0,0,0,0,0,0,0
9914480,,34.6239,-12.0367,21,0,0,0,0,0,0,0,0
9914485,,34.3753,-12.1558,21,0,0,0,0,0,0,0,0
9914490,,35.2901,-17.1343,21,0,0,0,0,0,0,0,0
9914495,,33.2222,-14.0126,21,0,0,0,0,0,0,0,0
9914500,,33.2505,-10.8867,21,0,0,0,0,0,0,0,0
9914505,,167.508,-22.6883,21,0,0,0,0,0,0,0,0
9914510,,167.5539,-22.6125,21,0,0,0,0,0,0,0,0
9914515,,166.8161,-22.4633,21,0,0,0,0,0,0,0,0
9914520,,166.0505,-22.0794,21,0,0,0,0,0,0,0,0
9914525,,166.4155,-21.6914,21,0,0,0,0,0,0,0,0
9914530,,167.8089,-21.3858,21,0,0,0,0,0,0,0,0
9914535,,167.8427,-21.1439,21,0,0,0,0,0,0,0,0
9914540,,167.2872,-20.7564,21,0,0,0,0,0,0,0,0
9914545,,166.6258,-20.6017,21,0,0,0,0,0,0,0,0
9914550,,164.2703,-20.2197,21,0,0,0,0,0,0,0,0
9914555,,163.9438,-20.1706,21,0,0,0,0,0,0,0,0
9914560,,165.26,-21.5581,21,0,0,0,0,0,0,0,0
9914565,,164.1633,-20.0653,21,0,0,0,0,0,0,0,0
9914570,,163.8216,-20.0828,21,0,0,0,0,0,0,0,0
9914575,,163.6719,-19.7858,21,0,0,0,0,0,0,0,0
9914580,,163.568,-19.5731,21,0,0,0,0,0,0,0,0
9914585,,159.9789,-19.1717,21,0,0,0,0,0,0,0,0
9914590,,-169.8939,-19.1456,21,0,0,0,0,0,0,0,0
9914595,,11.9865,23.5223,21,0,0,0,0,0,0,0,0
9914600,,15.9967,20.3531,21,0,0,0,0,0,0,0,0
9914605,,10.7242,13.3864,21,0,0,0,0,0,0,0,0
9914610,,5.8747,13.7494,21,0,0,0,0,0,0,0,0
9914615,,2.3979,11.8962,21,0,0,0,0,0,0,0,0
9914620,,1.2853,13.35,21,0,0,0,0,0,0,0,0
9914625,,4.2008,16.3939,21,0,0,0,0,0,0,0,0
9914630,,-69.8822,12.4111,21,0,0,0,0,0,0,0,0
9914635,,4.3024,51.2632,21,0,0,0,0,0,0,0,0
9914640,,6.0118,50.7573,21,0,0,0,0,0,0,0,0
9914645,,4.8731,49.7972,21,0,0,0,0,0,0,0,0
9914650,,3.3709,51.3739,21,0,0,0,0,0,0,0,0
9914655,,114.2011,22.2906,21,0,0,0,0,0,0,0,0
9914660,,113.8967,22.1958,21,0,0,0,0,0,0,0,0
9914665,,114.2194,22.4744,21,0,0,0,0,0,0,0,0
9914670,,145.2816,14.1583,21,0,0,0,0,0,0,0,0
9914675,,145.5297,14.8483,21,0,0,0,0,0,0,0,0
9914680,,145.633,15.0839,21,0,0,0,0,0,0,0,0
9914685,,145.7361,15.1336,21,0,0,0,0,0,0,0,0
9914690,,145.7983,16.6803,21,0,0,0,0,0,0,0,0
9914695,,145.8402,17.3172,21,0,0,0,0,0,0,0,0
9914700,,145.8339,17.605,21,0,0,0,0,0,0,0,0
9914705,,145.7361,18.0439,21,0,0,0,0,0,0,0,0
9914710,,145.4058,19.6528,21,0,0,0,0,0,0,0,0
9914715,,145.2422,20.0522,21,0,0,0,0,0,0,0,0
9914720,,144.9136,20.5564,21,0,0,0,0,0,0,0,0
9914725,,-6.6553,61.3894,21,0,0,0,0,0,0,0,0
9914730,,-7.0497,62.0678,21,0,0,0,0,0,0,0,0
9914735,,-7.2322,62.1725,21,0,0,0,0,0,0,0,0
9914740,,-6.6011,62.1969,21,0,0,0,0,0,0,0,0
9914745,,-6.62,62.2297,21,0,0,0,0,0,0,0,0
9914750,,-6.4061,62.2844,21,0,0,0,0,0,0,0,0
9914755,,1.7236,42.5094,21,0,0,0,0,0,0,0,0
9914760,,-5.3558,36.1633,21,0,0,0,0,0,0,0,0
9914765,,-4.7778,54.0556,21,0,0,0,0,0,0,0,0
9914770,,5.8079,49.545,21,0,0,0,0,0,0,0,0
9914775,,113.5317,22.1947,21,0,0,0,0,0,0,0,0
9914780,,7.4393,43.7575,21,0,0,0,0,0,0,0,0
9914785,,34.3342,31.2597,21,0,0,0,0,0,0,0,0
9914790,,35.2825,32.5169,21,0,0,0,0,0,0,0,0
9914795,,18.4556,42.5658,21,0,0,0,0,0,0,0,0
9914800,,19.6458,42.6181,21,0,0,0,0,0,0,0,0
9914805,,45.2625,-12.7689,21,0,0,0,0,0,0,0,0
9914810,,45.0789,-12.6625,21,0,0,0,0,0,0,0,0
9914815,,20.2108,59.98,21,0,0,0,0,0,0,0,0
9914820,,19.6767,60.1569,21,0,0,0,0,0,0,0,0
9914825,,20.3661,60.2655,21,0,0,0,0,0,0,0,0
9914830,,19.9439,60.0428,21,0,0,0,0,0,0,0,0
9914835,,167.9977,-29.025,21,0,0,0,0,0,0,0,0
9914840,,96.9142,-12.1981,21,0,0,0,0,0,0,0,0
9916000,,3.4836,-54.4022,21,0,0,0,0,0,0,0,0
9916005,,69.8128,-49.6781,21,0,0,0,0,0,0,0,0
9916010,,69.6067,-49.2078,21,0,0,0,0,0,0,0,0
9916015,,69.2164,-48.9672,21,0,0,0,0,0,0,0,0
9916020,,69.2425,-48.8925,21,0,0,0,0,0,0,0,0
9916025,,69.4911,-48.8828,21,0,0,0,0,0,0,0,0
9916030,,69.6219,-48.9781,21,0,0,0,0,0,0,0,0
9916035,,69.7747,-49.3942,21,0,0,0,0,0,0,0,0
9916040,,69.9044,-49.4772,21,0,0,0,0,0,0,0,0
9916045,,69.9211,-49.5131,21,0,0,0,0,0,0,0,0
9916050,,68.6686,-48.6281,21,0,0,0,0,0,0,0,0
9916055,,68.7978,-48.615,21,0,0,0,0,0,0,0,0
9916060,,51.8194,-46.4536,21,0,0,0,0,0,0,0,0
9916065,,50.1769,-46.0625,21,0,0,0,0,0,0,0,0
9916070,,77.5061,-38.7039,21,0,0,0,0,0,0,0,0
9916075,,77.5542,-37.9028,21,0,0,0,0,0,0,0,0
9916080,,73.7739,-53.125,21,0,0,0,0,0,0,0,0
9916085,,72.3591,-7.2653,21,0,0,0,0,0,0,0,0
9916090,,71.3653,-6.6517,21,0,0,0,0,0,0,0,0
9916095,,71.2664,-6.3919,21,0,0,0,0,0,0,0,0
9916100,,71.7825,-5.4403,21,0,0,0,0,0,0,0,0
9916105,,72.2078,-5.3544,21,0,0,0,0,0,0,0,0
9916110,,72.228,-5.3158,21,0,0,0,0,0,0,0,0
9916115,,71.7422,-5.2911,21,0,0,0,0,0,0,0,0
9916120,,105.7014,-10.511,21,0,0,0,0,0,0,0,0
9916125,,-160.0486,-0.3836,21,0,0,0,0,0,0,0,0
9916130,,-176.4539,0.2261,21,0,0,0,0,0,0,0,0
9916135,,-176.6322,0.7931,21,0,0,0,0,0,0,0,0
9916140,,166.6464,19.2794,21,0,0,0,0,0,0,0,0
9916145,,-177.3217,28.2136,21,0,0,0,0,0,0,0,0
9916150,,-177.358,28.2192,21,0,0,0,0,0,0,0,0
9916155,,169.8461,-20.2522,21,0,0,0,0,0,0,0,0
9916160,,169.4983,-19.545,21,0,0,0,0,0,0,0,0
9916165,,169.5786,-19.2625,21,0,0,0,0,0,0,0,0
9916170,,169.0186,-18.64,21,0,0,0,0,0,0,0,0
9916175,,168.5747,-17.6928,21,0,0,0,0,0,0,0,0
9916180,,168.2311,-16.5161,21,0,0,0,0,0,0,0,0
9916185,,168.3041,-16.3394,21,0,0,0,0,0,0,0,0
9916190,,167.4175,-16.5322,21,0,0,0,0,0,0,0,0
9916195,,167.2272,-15.6378,21,0,0,0,0,0,0,0,0
9916200,,167.2586,-15.5881,21,0,0,0,0,0,0,0,0
9916205,,167.2105,-15.5803,21,0,0,0,0,0,0,0,0
9916210,,168.2108,-15.9981,21,0,0,0,0,0,0,0,0
9916215,,167.1753,-15.2667,21,0,0,0,0,0,0,0,0
9916220,,167.0963,-14.9325,21,0,0,0,0,0,0,0,0
9916225,,168.1902,-15.2147,21,0,0,0,0,0,0,0,0
9916230,,167.1512,-15.5203,21,0,0,0,0,0,0,0,0
9916235,,166.5927,-14.6244,21,0,0,0,0,0,0,0,0
9916240,,167.5275,-14.3267,21,0,0,0,0,0,0,0,0
9916245,,167.7055,-13.675,21,0,0,0,0,0,0,0,0
9916250,,167.2933,-13.5264,21,0,0,0,0,0,0,0,0
9916255,,166.6941,-13.4158,21,0,0,0,0,0,0,0,0
9916260,,166.6316,-13.3814,21,0,0,0,0,0,0,0,0
9916265,,166.5597,-13.1864,21,0,0,0,0,0,0,0,0
9916270,,7.3358,4.4431,21,0,0,0,0,0,0,0,0
9916275,,7.3167,4.4725,21,0,0,0,0,0,0,0,0
9916280,,7.815,13.3528,21,0,0,0,0,0,0,0,0
9916285,,14.0747,13.0817,21,0,0,0,0,0,0,0,0
9916290,,12.7969,8.7697,21,0,0,0,0,0,0,0,0
9916295,,9.7956,6.8017,21,0,0,0,0,0,0,0,0
9916300,,7.0731,4.4347,21,0,0,0,0,0,0,0,0
9916305,,6.7272,4.605,21,0,0,0,0,0,0,0,0
9916310,,5.6397,5.5361,21,0,0,0,0,0,0,0,0
9916315,,3.3886,6.4433,21,0,0,0,0,0,0,0,0
9916320,,3.855,10.585,21,0,0,0,0,0,0,0,0
9916325,,3.3709,51.3739,21,0,0,0,0,0,0,0,0
9916330,,5.5342,52.2833,21,0,0,0,0,0,0,0,0
9916335,,5.8556,52.4925,21,0,0,0,0,0,0,0,0
9916340,,5.4233,52.6364,21,0,0,0,0,0,0,0,0
9916345,,4.9572,53.2378,21,0,0,0,0,0,0,0,0
9916350,,7.2084,53.2428,21,0,0,0,0,0,0,0,0
9916355,,5.9625,51.8078,21,0,0,0,0,0,0,0,0
9916360,,5.8492,51.1564,21,0,0,0,0,0,0,0,0
9916365,,3.6875,51.7097,21,0,0,0,0,0,0,0,0
9916370,,5.5336,52.2672,21,0,0,0,0,0,0,0,0
9916375,,5.5994,52.6586,21,0,0,0,0,0,0,0,0
9916380,,5.3642,53.0703,21,0,0,0,0,0,0,0,0
9916385,,4.58,52.4717,21,0,0,0,0,0,0,0,0
9916390,,5.5819,53.4478,21,0,0,0,0,0,0,0,0
9916395,,5.6992,53.4628,21,0,0,0,0,0,0,0,0
9916400,,8.7436,58.4097,21,0,0,0,0,0,0,0,0
9916405,,8.7436,58.4097,21,0,0,0,0,0,0,0,0
9916410,,5.7264,59.0781,21,0,0,0,0,0,0,0,0
9916415,,5.9097,59.2742,21,0,0,0,0,0,0,0,0
9916420,,5.1836,59.4119,21,0,0,0,0,0,0,0,0
9916425,,5.2633,59.7986,21,0,0,0,0,0,0,0,0
9916430,,5.525,59.8933,21,0,0,0,0,0,0,0,0
9916435,,5.1681,60.0314,21,0,0,0,0,0,0,0,0
9916440,,6.0169,60.1467,21,0,0,0,0,0,0,0,0
9916445,,5.2169,60.2419,21,0,0,0,0,0,0,0,0
9916450,,5.1953,60.4089,21,0,0,0,0,0,0,0,0
9916455,,4.9269,60.6053,21,0,0,0,0,0,0,0,0
9916460,,5.6758,60.6831,21,0,0,0,0,0,0,0,0
9916465,,5.1583,60.5817,21,0,0,0,0,0,0,0,0
9916470,,4.9864,61.1044,21,0,0,0,0,0,0,0,0
9916475,,4.8042,61.8406,21,0,0,0,0,0,0,0,0
9916480,,5.1272,61.9925,21,0,0,0,0,0,0,0,0
9916485,,5.6478,62.1875,21,0,0,0,0,0,0,0,0
9916490,,6.2539,62.3917,21,0,0,0,0,0,0,0,0
9916495,,6.6497,62.6814,21,0,0,0,0,0,0,0,0
9916500,,6.9406,62.8444,21,0,0,0,0,0,0,0,0
9916505,,7.5483,62.9483,21,0,0,0,0,0,0,0,0
9916510,,8.0603,63.1417,21,0,0,0,0,0,0,0,0
9916515,,8.2697,63.2661,21,0,0,0,0,0,0,0,0
9916520,,8.4311,63.3319,21,0,0,0,0,0,0,0,0
9916525,,8.0917,63.4667,21,0,0,0,0,0,0,0,0
9916530,,8.4942,63.4283,21,0,0,0,0,0,0,0,0
9916535,,11.4536,64.5142,21,0,0,0,0,0,0,0,0
9916540,,11.3108,64.5967,21,0,0,0,0,0,0,0,0
9916545,,11.1061,64.9503,21,0,0,0,0,0,0,0,0
9916550,,11.1108,64.9658,21,0,0,0,0,0,0,0,0
9916555,,12.1564,65.0514,21,0,0,0,0,0,0,0,0
9916560,,12.1564,65.0514,21,0,0,0,0,0,0,0,0
9916565,,11.9742,65.6269,21,0,0,0,0,0,0,0,0
9916570,,12.415,65.8936,21,0,0,0,0,0,0,0,0
9916575,,12.5633,66.2178,21,0,0,0,0,0,0,0,0
9916580,,12.8708,66.2775,21,0,0,0,0,0,0,0,0
9916585,,12.9867,66.2283,21,0,0,0,0,0,0,0,0
9916590,,14.2531,67.3586,21,0,0,0,0,0,0,0,0
9916595,,14.9317,67.9239,21,0,0,0,0,0,0,0,0
9916600,,15.8511,68.0136,21,0,0,0,0,0,0,0,0
9916605,,12.8419,67.8086,21,0,0,0,0,0,0,0,0
9916610,,13.9683,68.2383,21,0,0,0,0,0,0,0,0
9916615,,14.8261,68.2544,21,0,0,0,0,0,0,0,0
9916620,,14.2142,68.3011,21,0,0,0,0,0,0,0,0
9916625,,13.9733,68.2533,21,0,0,0,0,0,0,0,0
9916630,,16.4056,68.4111,21,0,0,0,0,0,0,0,0
9916635,,16.8131,68.7283,21,0,0,0,0,0,0,0,0
9916640,,17.4378,68.8653,21,0,0,0,0,0,0,0,0
9916645,,14.9544,68.8728,21,0,0,0,0,0,0,0,0
9916650,,14.9867,68.2475,21,0,0,0,0,0,0,0,0
9916655,,16.5372,68.8797,21,0,0,0,0,0,0,0,0
9916660,,15.0592,68.5725,21,0,0,0,0,0,0,0,0
9916665,,17.4169,68.9958,21,0,0,0,0,0,0,0,0
9916670,,15.5603,69.0947,21,0,0,0,0,0,0,0,0
9916675,,18.0036,69.1903,21,0,0,0,0,0,0,0,0
9916680,,30.1556,69.7817,21,0,0,0,0,0,0,0,0
9916685,,17.9969,69.5883,21,0,0,0,0,0,0,0,0
9916690,,20.5564,69.8511,21,0,0,0,0,0,0,0,0
9916695,,30.0481,69.8275,21,0,0,0,0,0,0,0,0
9916700,,21.7303,69.9311,21,0,0,0,0,0,0,0,0
9916705,,19.9592,70.0056,21,0,0,0,0,0,0,0,0
9916710,,19.6919,69.9947,21,0,0,0,0,0,0,0,0
9916715,,20.7578,69.99,21,0,0,0,0,0,0,0,0
9916720,,21.0008,70.0197,21,0,0,0,0,0,0,0,0
9916725,,20.9197,70.0794,21,0,0,0,0,0,0,0,0
9916730,,19.3497,70.1314,21,0,0,0,0,0,0,0,0
9916735,,20.3853,70.0989,21,0,0,0,0,0,0,0,0
9916740,,20.1128,70.1047,21,0,0,0,0,0,0,0,0
9916745,,22.8347,70.3322,21,0,0,0,0,0,0,0,0
9916750,,21.6978,70.3819,21,0,0,0,0,0,0,0,0
9916755,,22.8511,70.4058,21,0,0,0,0,0,0,0,0
9916760,,23.8711,70.5122,21,0,0,0,0,0,0,0,0
9916765,,24.0619,70.9089,21,0,0,0,0,0,0,0,0
9916770,,24.6394,71.0608,21,0,0,0,0,0,0,0,0
9916775,,25.2861,71.0208,21,0,0,0,0,0,0,0,0
9916780,,5.3369,61.5928,21,0,0,0,0,0,0,0,0
9916785,,5.1503,62.2119,21,0,0,0,0,0,0,0,0
9916790,,6.3883,62.3697,21,0,0,0,0,0,0,0,0
9916795,,6.2572,62.4489,21,0,0,0,0,0,0,0,0
9916800,,7.0364,62.9675,21,0,0,0,0,0,0,0,0
9916805,,8.9383,63.2067,21,0,0,0,0,0,0,0,0
9916810,,9.4278,63.3769,21,0,0,0,0,0,0,0,0
9916815,,10.9103,63.4511,21,0,0,0,0,0,0,0,0
9916820,,11.3189,64.0322,21,0,0,0,0,0,0,0,0
9916825,,10.9042,63.8942,21,0,0,0,0,0,0,0,0
9916830,,10.0983,63.7619,21,0,0,0,0,0,0,0,0
9916835,,10.9722,64.6014,21,0,0,0,0,0,0,0,0
9916840,,11.2972,64.8836,21,0,0,0,0,0,0,0,0
9916845,,12.6247,65.1336,21,0,0,0,0,0,0,0,0
9916850,,12.7886,65.6364,21,0,0,0,0,0,0,0,0
9916855,,12.9594,66.0422,21,0,0,0,0,0,0,0,0
9916860,,12.97,66.5183,21,0,0,0,0,0,0,0,0
9916865,,15.7397,67.1725,21,0,0,0,0,0,0,0,0
9916870,,15.8992,67.5589,21,0,0,0,0,0,0,0,0
9916875,,15.9722,68.2455,21,0,0,0,0,0,0,0,0
9916880,,16.1033,68.2769,21,0,0,0,0,0,0,0,0
9916885,,17.5528,68.5239,21,0,0,0,0,0,0,0,0
9916890,,17.4258,68.905,21,0,0,0,0,0,0,0,0
9916895,,19.7589,69.8103,21,0,0,0,0,0,0,0,0
9916900,,20.4814,69.6389,21,0,0,0,0,0,0,0,0
9916905,,21.3,70.2469,21,0,0,0,0,0,0,0,0
9916910,,24.7292,70.6219,21,0,0,0,0,0,0,0,0
9916915,,25.2731,70.3989,21,0,0,0,0,0,0,0,0
9916920,,27.0294,70.4742,21,0,0,0,0,0,0,0,0
9916925,,27.6475,70.6053,21,0,0,0,0,0,0,0,0
9916930,,28.5275,70.7267,21,0,0,0,0,0,0,0,0
9916935,,29.3656,69.8553,21,0,0,0,0,0,0,0,0
9916940,,30.1033,69.6631,21,0,0,0,0,0,0,0,0
9916945,,26.45,69.9272,21,0,0,0,0,0,0,0,0
9916950,,22.3983,68.7111,21,0,0,0,0,0,0,0,0
9916955,,19.9378,68.3375,21,0,0,0,0,0,0,0,0
9916960,,16.3539,67.0178,21,0,0,0,0,0,0,0,0
9916965,,13.6625,64.5828,21,0,0,0,0,0,0,0,0
9916970,,11.9364,63.2722,21,0,0,0,0,0,0,0,0
9916975,,12.5944,60.5169,21,0,0,0,0,0,0,0,0
9916980,,10.7975,59.1864,21,0,0,0,0,0,0,0,0
9916985,,10.2222,59.7275,21,0,0,0,0,0,0,0,0
9916990,,9.4094,58.8414,21,0,0,0,0,0,0,0,0
9916995,,8.5103,58.2703,21,0,0,0,0,0,0,0,0
9917000,,5.4578,58.7444,21,0,0,0,0,0,0,0,0
9917005,,6.4689,59.5553,21,0,0,0,0,0,0,0,0
9917010,,6.2047,60.2956,21,0,0,0,0,0,0,0,0
9917015,,5.7472,59.9867,21,0,0,0,0,0,0,0,0
9917020,,5.7008,60.6942,21,0,0,0,0,0,0,0,0
9917025,,5.5336,60.8725,21,0,0,0,0,0,0,0,0
9917030,,6.5906,61.1514,21,0,0,0,0,0,0,0,0
9917035,,7.5744,61.4794,21,0,0,0,0,0,0,0,0
9917040,,6.9556,61.11,21,0,0,0,0,0,0,0,0
9917045,,5.7492,61.1528,21,0,0,0,0,0,0,0,0
9917050,,5.805,61.4528,21,0,0,0,0,0,0,0,0
9917055,,5.7783,58.9475,21,0,0,0,0,0,0,0,0
9917060,,80.0558,28.8361,21,0,0,0,0,0,0,0,0
9917065,,82.1005,30.3422,21,0,0,0,0,0,0,0,0
9917070,,85.1066,28.3094,21,0,0,0,0,0,0,0,0
9917075,,86.6864,28.1122,21,0,0,0,0,0,0,0,0
9917080,,84.1472,27.5114,21,0,0,0,0,0,0,0,0
9917085,,166.9586,-0.5064,21,0,0,0,0,0,0,0,0
9917090,,-54.4775,4.7478,21,0,0,0,0,0,0,0,0
9917095,,-56.4706,1.9445,21,0,0,0,0,0,0,0,0
9917100,,-57.3272,5.0261,21,0,0,0,0,0,0,0,0
9917105,,-55.128,5.8222,21,0,0,0,0,0,0,0,0
9917110,,-83.0489,12.1456,21,0,0,0,0,0,0,0,0
9917115,,-82.9833,12.3131,21,0,0,0,0,0,0,0,0
9917120,,-82.7336,14.4189,21,0,0,0,0,0,0,0,0
9917125,,-83.187,14.3239,21,0,0,0,0,0,0,0,0
9917130,,-83.6458,10.9248,21,0,0,0,0,0,0,0,0
9917135,,-87.3014,12.9866,21,0,0,0,0,0,0,0,0
9917140,,-84.9067,14.8086,21,0,0,0,0,0,0,0,0
9917145,,169.2052,-52.4414,21,0,0,0,0,0,0,0,0
9917150,,166.0966,-50.9231,21,0,0,0,0,0,0,0,0
9917155,,166.2508,-50.8269,21,0,0,0,0,0,0,0,0
9917160,,166.285,-50.5053,21,0,0,0,0,0,0,0,0
9917165,,178.815,-49.6136,21,0,0,0,0,0,0,0,0
9917170,,166.6322,-48.0408,21,0,0,0,0,0,0,0,0
9917175,,167.435,-47.2486,21,0,0,0,0,0,0,0,0
9917180,,167.6636,-46.76,21,0,0,0,0,0,0,0,0
9917185,,167.7758,-46.7003,21,0,0,0,0,0,0,0,0
9917190,,166.7164,-45.7417,21,0,0,0,0,0,0,0,0
9917195,,-176.1622,-44.3247,21,0,0,0,0,0,0,0,0
9917200,,-176.6056,-44.1192,21,0,0,0,0,0,0,0,0
9917205,,174.3744,-41.2031,21,0,0,0,0,0,0,0,0
9917210,,174.3994,-41.1158,21,0,0,0,0,0,0,0,0
9917215,,172.8614,-40.5078,21,0,0,0,0,0,0,0,0
9917220,,174.0266,-41.2361,21,0,0,0,0,0,0,0,0
9917225,,172.7608,-43.2392,21,0,0,0,0,0,0,0,0
9917230,,170.7831,-45.8783,21,0,0,0,0,0,0,0,0
9917235,,167.0414,-45.5014,21,0,0,0,0,0,0,0,0
9917240,,167.5072,-45.0014,21,0,0,0,0,0,0,0,0
9917245,,172.8614,-40.5078,21,0,0,0,0,0,0,0,0
9917250,,176.4386,-37.6503,21,0,0,0,0,0,0,0,0
9917255,,175.0025,-36.7928,21,0,0,0,0,0,0,0,0
9917260,,175.8025,-36.5761,21,0,0,0,0,0,0,0,0
9917265,,174.8639,-36.4597,21,0,0,0,0,0,0,0,0
9917270,,175.5447,-36.3478,21,0,0,0,0,0,0,0,0
9917275,,173.2691,-35.0197,21,0,0,0,0,0,0,0,0
9917280,,175.3536,-36.4819,21,0,0,0,0,0,0,0,0
9917285,,178.5655,-37.7133,21,0,0,0,0,0,0,0,0
9917290,,174.5919,-41.2786,21,0,0,0,0,0,0,0,0
9917295,,174.975,-37.75,21,0,0,0,0,0,0,0,0
9917300,,174.453,-36.6511,21,0,0,0,0,0,0,0,0
9917305,,173.3989,-35.5739,21,0,0,0,0,0,0,0,0
9917310,,173.0389,-34.4369,21,0,0,0,0,0,0,0,0
9917315,,-178.6053,-30.5811,21,0,0,0,0,0,0,0,0
9917320,,-177.9236,-29.2847,21,0,0,0,0,0,0,0,0
9917325,,-54.6983,-26.4383,21,0,0,0,0,0,0,0,0
9917330,,-61.0078,-23.8133,21,0,0,0,0,0,0,0,0
9917335,,-58.1589,-20.1681,21,0,0,0,0,0,0,0,0
9917340,,-54.4072,-23.9167,21,0,0,0,0,0,0,0,0
9917345,,-75.5592,-1.5342,21,0,0,0,0,0,0,0,0
9917350,,-74.2272,-1.0278,21,0,0,0,0,0,0,0,0
9917355,,-70.0675,-2.7556,21,0,0,0,0,0,0,0,0
9917360,,-73.1239,-6.4472,21,0,0,0,0,0,0,0,0
9917365,,-72.3664,-9.4944,21,0,0,0,0,0,0,0,0
9917370,,-69.5684,-10.9511,21,0,0,0,0,0,0,0,0
9917375,,-69.1369,-15.2458,21,0,0,0,0,0,0,0,0
9917380,,-69.9511,-18.2428,21,0,0,0,0,0,0,0,0
9917385,,-76.3939,-13.8981,21,0,0,0,0,0,0,0,0
9917390,,-81.1747,-6.0867,21,0,0,0,0,0,0,0,0
